,Unnamed: 0,Name,Price,img_url,prod_url,Star,Rating,Amoled,Display Resolution,Water Resistance,Battery Life,Charge Time,Alarm Clock,Calendar,Step Count,Calorie Count,Heart Rate Monitor,Voice Control,Call Features,Operating Range,Gesture Control,5☆_Rating,4☆_Rating,3☆_Rating,2☆_Rating,1☆_Rating,Battery & Charger,Display,Design,Activity Tracking,Dial Color,Dial Shape,Strap Color,Strap Material,Dial Color,Dial Shape,Strap Color,Strap Material,Water Resistant,Display_Size,Manufacturer,manf_url
184,184,boAt WAVE SPIN VOICE Bluetooth Calling AI VOICE IP68 SpO2 & HR Monitor Smartwatch,"₹3,419",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/1/u/46-9-android-ios-wave-spin-voice-bluetooth-calling-ai-voice-ip68-original-imagqjnh7acgzj7h.jpeg?q=70,/boat-wave-spin-voice-bluetooth-calling-ai-ip68-spo2-hr-monitor-smartwatch/p/itmf9f51159b96d3?pid=SMWGQJNHHRQMMBTZ&lid=LSTSMWGQJNHHRQMMBTZEVAE2K&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_185&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGQJNHHRQMMBTZ.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,3,7,No,280 x 320 pixel,None,7,150 min,Yes,Yes,Yes,Yes,Yes,Yes,"Take Call, Mute Call, Reject Call, Camera & Music Control",10 m,"Call Control, Music Control, Timer, Alarm, Do not disturb, Find My Phone, MULTIPLE WATCH FACES",3,0,1,0,3,0,0,0,0,None,Square,Blue,Silicone,None,Square,Blue,Silicone,Yes,46.9,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
185,185,"boAt Wave Lynk Voice Bluetooth Calling 1.69"" HD Display IP68 SpO2 & HR Monitoring Smartwatch","₹2,969",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/q/p/42-9-android-ios-wave-lynk-voice-bluetooth-calling-1-69-hd-original-imagpphakadfybrz.jpeg?q=70,/boat-wave-lynk-voice-bluetooth-calling-1-69-hd-display-ip68-spo2-hr-monitoring-smartwatch/p/itmc6b944bd56f43?pid=SMWGPPHAFJ6HYGRR&lid=LSTSMWGPPHAFJ6HYGRR6EQLFN&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_186&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGPPHAFJ6HYGRR.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,3.4,54,No,240 x 280 pixel,None,7,150 min,Yes,Yes,Yes,Yes,Yes,Yes,None,10 m,"Call Control, Music Control, Timer, Alarm, Do not disturb, Find My Phone, MULTIPLE WATCH FACES",22,10,5,4,13,0,0,0,0,Active Black,Square,Active Black,Silicone,Active Black,Square,Active Black,Silicone,Yes,42.9,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
186,186,boAt Wave Stride Voice Premium Bluetooth Calling with 100+ Sports Modes Smartwatch,"₹2,849",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/x/6/u/46-android-ios-wave-stride-voice-premium-bluetooth-calling-with-original-imagqjzvmhyhhvjb.jpeg?q=70,/boat-wave-stride-voice-premium-bluetooth-calling-100-sports-modes-smartwatch/p/itm05d560bddc51b?pid=SMWGQJZVVGVWUDKK&lid=LSTSMWGQJZVVGVWUDKKOCAT1D&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_187&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGQJZVVGVWUDKK.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.5,0,No,260 x 290 pixel,None,10,120 min,Yes,Yes,Yes,Yes,Yes,Yes,"Take Call, Mute Call, Reject Call, Camera & Music Control, Save up to 20 contacts and connect with your loved ones from your wrist with our smart watch with calling wherever you go. Dial with ease with a built-in dial pad and connect with whoever you want., Receive all important notifications, from calls & texts, to social media & sedentary alerts, all in one place, Stay calm and relaxed in all situations with the guided meditative breathing feature, with DND to shush the outside world while you rejuvenate",10 m,"Live weather forecast, Music and Camera control, Timer, Alarm, Do not disturb, Find My Phone, MULTIPLE WATCH FACES, HR, SpO2, Fitness Tracker, Text SMS, Pedometer, Calendars, Alarm, Alexa Voice Assistance",0,0,0,0,0,0,0,0,0,Cherry Blossom,Square,Pink Gold,Silicone,Cherry Blossom,Square,Pink Gold,Silicone,Yes,46,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
187,187,boAt Flash Edition Round Dial 33mm Full Touch LCD Display IP68 sweat/Water Resistant Smartwatch,"₹2,229",https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/w/5/z/hdysjs552585-42-d2zstore-original-imagmbz4xwhdaywd.jpeg?q=70,/boat-flash-round-dial-33mm-full-touch-lcd-display-ip68-sweat-water-resistant-smartwatch/p/itmcc92f208ec4c7?pid=SMWGPFNYEFDXHHKX&lid=LSTSMWGPFNYEFDXHHKXX0ZPZX&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_188&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGPFNYEFDXHHKX.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,3.8,17,No,240 x 280 pixel,None,7,120 min,Yes,Yes,Yes,Yes,Yes,None,"Mute Call, Reject Call, Camera & Music Control, Receive all important notifications, from calls & texts, to social media & sedentary alerts, all in one place, Stay calm and relaxed in all situations with the guided meditative breathing feature, with DND to shush the outside world while you rejuvenate",10 m,"Live weather forecast, Music and Camera control, Timer, Alarm, Do not disturb, Find My Phone, MULTIPLE WATCH FACES, HR, SpO2, Fitness Tracker, Text SMS, Pedometer, Calender, Alarm",9,4,1,1,5,0,0,0,0,Moon Red,Round,"Red, Black",Silicone,Moon Red,Round,"Red, Black",Silicone,Yes,33,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
188,188,boAt Wave Play | Vivid 1.69” HD Display IP68 Dust/Water Resistance 10+ Sport Modes Smartwatch,"₹2,649",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/7/o/43-android-ios-wave-play-vivid-1-69-hd-display-ip68-dust-water-original-imagpu6mbtqvnqbg.jpeg?q=70,/boat-wave-play-vivid-1-69-hd-display-ip68-dust-water-resistance-10-sport-modes-smartwatch/p/itm9d6d1beeaf532?pid=SMWGPU6MWWDZMZEM&lid=LSTSMWGPU6MWWDZMZEMYAYU7N&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_189&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGPU6MWWDZMZEM.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,3.6,5,No,240 x 280 pixel,None,15,120 min,Yes,Yes,Yes,Yes,Yes,Yes,"Mute Call, Reject Call, Camera & Music Control, Receive all important notifications, from calls & texts, to social media & sedentary alerts, all in one place, Stay calm and relaxed in all situations with the guided meditative breathing feature, with DND to shush the outside world while you rejuvenate",10 m,"Live weather forecast, Music and Camera control, Timer, Alarm, Do not disturb, Find My Phone, MULTIPLE WATCH FACES, HR, SpO2, Fitness Tracker, Text SMS, Pedometer, Calendars, Alarm, Alexa Voice Assistance",2,1,1,0,1,0,0,0,0,Active Black,Rectangle,Active Black,Silicone,Active Black,Rectangle,Active Black,Silicone,Yes,43,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
189,189,boAt Wave Stride Voice Premium Bluetooth Calling with 100+ Sports Modes Smartwatch,"₹2,849",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/k/n/46-android-ios-wave-stride-voice-premium-bluetooth-calling-with-original-imagqjzn6zjwfzhd.jpeg?q=70,/boat-wave-stride-voice-premium-bluetooth-calling-100-sports-modes-smartwatch/p/itm05d560bddc51b?pid=SMWGQJZNHZTGXPAE&lid=LSTSMWGQJZNHZTGXPAE3BVLTW&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_190&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGQJZNHZTGXPAE.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.5,0,No,260 x 290 pixel,None,10,120 min,Yes,Yes,Yes,Yes,Yes,Yes,"Take Call, Mute Call, Reject Call, Camera & Music Control, Save up to 20 contacts and connect with your loved ones from your wrist with our smart watch with calling wherever you go. Dial with ease with a built-in dial pad and connect with whoever you want., Receive all important notifications, from calls & texts, to social media & sedentary alerts, all in one place, Stay calm and relaxed in all situations with the guided meditative breathing feature, with DND to shush the outside world while you rejuvenate",10 m,"Live weather forecast, Music and Camera control, Timer, Alarm, Do not disturb, Find My Phone, MULTIPLE WATCH FACES, HR, SpO2, Fitness Tracker, Text SMS, Pedometer, Calendars, Alarm, Alexa Voice Assistance",0,0,0,0,0,0,0,0,0,Blue,Square,Blue,Silicone,Blue,Square,Blue,Silicone,Yes,46,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
190,190,boAt Flash Edition Round Dial 33mm Full Touch LCD Display IP68 sweat/Water Resistant Smartwatch,"₹2,346",https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/z/a/m/hdysjs552585-8-d2zstore-original-imagmbz47jnfh8gz.jpeg?q=70,/boat-flash-round-dial-33mm-full-touch-lcd-display-ip68-sweat-water-resistant-smartwatch/p/itmcc92f208ec4c7?pid=SMWGPFZFTJ9J5GNB&lid=LSTSMWGPFZFTJ9J5GNBTCWCB6&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_191&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGPFZFTJ9J5GNB.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,3.8,17,No,240 x 280 pixel,None,7,120 min,Yes,Yes,Yes,Yes,Yes,None,"Mute Call, Reject Call, Camera & Music Control, Receive all important notifications, from calls & texts, to social media & sedentary alerts, all in one place, Stay calm and relaxed in all situations with the guided meditative breathing feature, with DND to shush the outside world while you rejuvenate",10 m,"Live weather forecast, Music and Camera control, Timer, Alarm, Do not disturb, Find My Phone, MULTIPLE WATCH FACES, HR, SpO2, Fitness Tracker, Text SMS, Pedometer, Calender, Alarm",9,4,1,1,5,0,0,0,0,Galaxy Blue,Round,"Blue, Black",Silicone,Galaxy Blue,Round,"Blue, Black",Silicone,Yes,33,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
191,191,boAt WAVE SPIN VOICE Bluetooth Calling AI VOICE IP68 SpO2 & HR Monitor Smartwatch,"₹3,419",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/1/y/z/46-9-android-ios-wave-spin-voice-bluetooth-calling-ai-voice-ip68-original-imagqjnagvwpgct6.jpeg?q=70,/boat-wave-spin-voice-bluetooth-calling-ai-ip68-spo2-hr-monitor-smartwatch/p/itmf9f51159b96d3?pid=SMWGQBWDZBMT9CVH&lid=LSTSMWGQBWDZBMT9CVHXRFRWQ&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_192&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGQBWDZBMT9CVH.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,3,7,No,280 x 320 pixel,None,7,150 min,Yes,Yes,Yes,Yes,Yes,Yes,"Take Call, Mute Call, Reject Call, Camera & Music Control",10 m,"Call Control, Music Control, Timer, Alarm, Do not disturb, Find My Phone, MULTIPLE WATCH FACES",3,0,1,0,3,0,0,0,0,Charcoal Black,Square,Black,Silicone,Charcoal Black,Square,Black,Silicone,Yes,46.9,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
192,192,"Noise Fuse Plus 1.43"" AMOLED display, Bluetooth Calling, 100+ Watch faces, IP68 Rating Smartwatch","₹2,199",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/l/u/-original-imagr4ksgvqtf3nc.jpeg?q=70,/noise-fuse-plus-1-43-amoled-display-bluetooth-calling-100-watch-faces-ip68-rating-smartwatch/p/itm7c4ee7da5f164?pid=SMWGZT7YJEEDYHV2&lid=LSTSMWGZT7YJEEDYHV25QFULO&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_193&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGZT7YJEEDYHV2.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.8,0,Yes,466 x 466 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,0,0,0,0,0,0,0,0,0,Silver,Round,Grey,Silicone,Silver,Round,Grey,Silicone,Yes,36.322,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
193,193,"Noise Fuse Plus 1.43"" AMOLED display, Bluetooth Calling, 100+ Watch faces, IP68 Rating Smartwatch","₹2,199",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/z/j/-original-imagr4ksh3ueutdk.jpeg?q=70,/noise-fuse-plus-1-43-amoled-display-bluetooth-calling-100-watch-faces-ip68-rating-smartwatch/p/itmefe6388ca5ef5?pid=SMWGZT7YZC8JDSWM&lid=LSTSMWGZT7YZC8JDSWME2HGEI&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_194&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGZT7YZC8JDSWM.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.8,0,Yes,466 x 466 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,0,0,0,0,0,0,0,0,0,Brown,Round,Brown,Silicone,Brown,Round,Brown,Silicone,Yes,36.322,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
194,194,"Noise Fuse Plus 1.43"" AMOLED display, Bluetooth Calling, 100+ Watch faces, IP68 Rating Smartwatch","₹2,199",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/4/u/p/-original-imagr4ksvmjnzcck.jpeg?q=70,/noise-fuse-plus-1-43-amoled-display-bluetooth-calling-100-watch-faces-ip68-rating-smartwatch/p/itmfa147ee1038f0?pid=SMWGZT7YHEGMNU2U&lid=LSTSMWGZT7YHEGMNU2UTPF1JF&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_195&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGZT7YHEGMNU2U.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.8,0,Yes,466 x 466 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,0,0,0,0,0,0,0,0,0,Blue,Round,Blue,Silicone,Blue,Round,Blue,Silicone,Yes,36.322,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
195,195,"Noise Fuse Plus 1.43"" AMOLED display, Bluetooth Calling, 100+ Watch faces, IP68 Rating Smartwatch","₹2,199",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/n/j/36-322-android-ios-wrb-sw-fuseplus-std-gld-win-noise-yes-original-imagzt7y3hguxcew.jpeg?q=70,/noise-fuse-plus-1-43-amoled-display-bluetooth-calling-100-watch-faces-ip68-rating-smartwatch/p/itm2969544cd1a3f?pid=SMWGZT7YQCFBKZAF&lid=LSTSMWGZT7YQCFBKZAFE83LLN&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_196&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGZT7YQCFBKZAF.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.8,0,Yes,466 x 466 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,0,0,0,0,0,0,0,0,0,Gold,Round,Deep Wine,Silicone,Gold,Round,Deep Wine,Silicone,Yes,36.322,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
196,196,"Noise Fuse Plus 1.43"" AMOLED display, Bluetooth Calling, 100+ Watch faces, IP68 Rating Smartwatch","₹2,199",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/f/x/-original-imagr4krfmjfc7pt.jpeg?q=70,/noise-fuse-plus-1-43-amoled-display-bluetooth-calling-100-watch-faces-ip68-rating-smartwatch/p/itm1eec17619f1f5?pid=SMWGZT7YDGMSF8K6&lid=LSTSMWGZT7YDGMSF8K6PB0ZJA&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_197&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGZT7YDGMSF8K6.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.8,0,Yes,466 x 466 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,0,0,0,0,0,0,0,0,0,Black,Round,Black,Silicone,Black,Round,Black,Silicone,Yes,36.322,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
197,197,"boAt Wave Fury with 1.83'' HD Display, Bluetooth Calling & Functional Crown Smartwatch","₹1,399",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/d/r/-original-imagr6xtpaztkkgc.jpeg?q=70,/boat-wave-fury-1-83-hd-display-bluetooth-calling-functional-crown-smartwatch/p/itm42d48d2a6213e?pid=SMWGQHN4D9ZH75QN&lid=LSTSMWGQHN4D9ZH75QNBCZKRM&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_198&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGQHN4D9ZH75QN.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.8,0,No,240x284 pixel,None,30,None,Yes,Yes,Yes,None,Yes,None,None,None,None,0,0,0,0,0,0,0,0,0,None,Rectangle,Blue,Silicone,None,Rectangle,Blue,Silicone,Yes,46.482,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
198,198,"boAt Wave Fury with 1.83'' HD Display, Bluetooth Calling & Functional Crown Smartwatch","₹1,399",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/t/w/q/-original-imagr6xthsrhvsu3.jpeg?q=70,/boat-wave-fury-1-83-hd-display-bluetooth-calling-functional-crown-smartwatch/p/itm42d48d2a6213e?pid=SMWGQHN4GNAVXD8H&lid=LSTSMWGQHN4GNAVXD8H81TCSM&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_199&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGQHN4GNAVXD8H.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.8,0,No,240x284 pixel,None,30,None,Yes,Yes,Yes,None,Yes,None,None,None,None,0,0,0,0,0,0,0,0,0,None,Rectangle,Green,Silicone,None,Rectangle,Green,Silicone,Yes,46.482,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
199,199,"boAt Wave Fury with 1.83'' HD Display, Bluetooth Calling & Functional Crown Smartwatch","₹1,399",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/u/a/-original-imagr6xtvzwunhup.jpeg?q=70,/boat-wave-fury-1-83-hd-display-bluetooth-calling-functional-crown-smartwatch/p/itm42d48d2a6213e?pid=SMWGQHN4MWU6ZJGN&lid=LSTSMWGQHN4MWU6ZJGNRJO52S&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_5_200&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=62842110-650e-4113-90b2-1f927e0dedc6.SMWGQHN4MWU6ZJGN.SEARCH&ssid=vhmzyizr800000001688988934915&qH=adc5bc5b72db9fa3,4.8,0,No,240x284 pixel,None,30,None,Yes,Yes,Yes,None,Yes,None,None,None,None,0,0,0,0,0,0,0,0,0,None,Rectangle,Black,Silicone,None,Rectangle,Black,Silicone,Yes,46.482,boAt,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202106/boat_1200_080621082427.jpg
200,200,"Noise Fuse 1.38'' Round Display with Bluetooth Calling, Metallic Finish,IP68 Rating Smartwatch","₹1,799",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/v/f/-original-imagq9hbqf8wkqr3.jpeg?q=70,/noise-fuse-1-38-round-display-bluetooth-calling-metallic-finish-ip68-rating-smartwatch/p/itmba8f10a3b73a8?pid=SMWGZMHQQC4ZNCNC&lid=LSTSMWGZMHQQC4ZNCNC2T6SYM&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_6_201&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=3fe6b83a-3758-43b0-88aa-86910400c792.SMWGZMHQQC4ZNCNC.SEARCH&ssid=ndonz3jxgg0000001688988937795&qH=adc5bc5b72db9fa3,4,2031,No,240 x 240 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,"1,088",451,163,85,244,3.9,3.8,4,3.9,Rose Gold,Round,Pink,Silicone,Rose Gold,Round,Pink,Silicone,Yes,35.052,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
201,201,"Noise Fuse 1.38'' Round Display with Bluetooth Calling, Metallic Finish,IP68 Rating Smartwatch","₹1,799",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/y/s/-original-imagq9hbskvxyvhk.jpeg?q=70,/noise-fuse-1-38-round-display-bluetooth-calling-metallic-finish-ip68-rating-smartwatch/p/itm2d87a2a521385?pid=SMWGZMHQZGFNGTYG&lid=LSTSMWGZMHQZGFNGTYG9BDBQD&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_6_202&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=3fe6b83a-3758-43b0-88aa-86910400c792.SMWGZMHQZGFNGTYG.SEARCH&ssid=ndonz3jxgg0000001688988937795&qH=adc5bc5b72db9fa3,4,2031,No,240 x 240 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,"1,088",451,163,85,244,3.9,3.8,4,3.9,Gunmetal,Round,Green,Silicone,Gunmetal,Round,Green,Silicone,Yes,35.052,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
202,202,"Noise Fuse 1.38'' Round Display with Bluetooth Calling, Metallic Finish,IP68 Rating Smartwatch","₹1,799",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/r/x/-original-imagq9hbxdftyzzc.jpeg?q=70,/noise-fuse-1-38-round-display-bluetooth-calling-metallic-finish-ip68-rating-smartwatch/p/itmd34a63c800f21?pid=SMWGZMHPYSVHXKFQ&lid=LSTSMWGZMHPYSVHXKFQ2J7RAQ&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_6_203&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=3fe6b83a-3758-43b0-88aa-86910400c792.SMWGZMHPYSVHXKFQ.SEARCH&ssid=ndonz3jxgg0000001688988937795&qH=adc5bc5b72db9fa3,4,2031,No,240 x 240 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,"1,088",451,163,85,244,3.9,3.8,4,3.9,Black,Round,Black,Silicone,Black,Round,Black,Silicone,Yes,35.052,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
203,203,"Noise Fuse 1.38'' Round Display with Bluetooth Calling, Metallic Finish,IP68 Rating Smartwatch","₹1,799",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/p/j/-original-imagq9hbbbfeh2ty.jpeg?q=70,/noise-fuse-1-38-round-display-bluetooth-calling-metallic-finish-ip68-rating-smartwatch/p/itmf461830a54929?pid=SMWGZMHQGGSMHCGZ&lid=LSTSMWGZMHQGGSMHCGZ7OST3I&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_6_204&otracker=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_3_na_na_na&iid=3fe6b83a-3758-43b0-88aa-86910400c792.SMWGZMHQGGSMHCGZ.SEARCH&ssid=ndonz3jxgg0000001688988937795&qH=adc5bc5b72db9fa3,4,2031,No,240 x 240 pixel,None,7,None,Yes,None,Yes,Yes,Yes,None,None,10 m,None,"1,088",451,163,85,244,3.9,3.8,4,3.9,Brown,Round,Brown,Silicone,Brown,Round,Brown,Silicone,Yes,35.052,Noise,https://etimg.etb2bimg.com/photo/99234903.cms
